{'name': 'AKROUSDT', 'frame': '4h', 'number': 50, 'time': '2021-07-08 11:00:00', 'open': '0.01852', 'close': '0.01743', 'high': '0.01863', 'low': '0.01721', 'ma21': 0.01824, 'ma50': 0.0175294, 'status': 'Down MA21 __ < MA50'}
{'name': 'AKROUSDT', 'frame': '4h', 'number': 55, 'time': '2021-07-09 07:00:00', 'open': '0.01850', 'close': '0.01824', 'high': '0.01853', 'low': '0.01719', 'ma21': 0.018426190476190478, 'ma50': 0.017657600000000002, 'status': 'Down MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '4h', 'number': 81, 'time': '2021-07-13 15:00:00', 'open': '0.02210', 'close': '0.02167', 'high': '0.02223', 'low': '0.02135', 'ma21': 0.02183380952380952, 'ma50': 0.019911200000000004, 'status': 'Down MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '4h', 'number': 162, 'time': '2021-07-27 03:00:00', 'open': '0.02092', 'close': '0.01951', 'high': '0.02096', 'low': '0.01935', 'ma21': 0.019929999999999996, 'ma50': 0.018036399999999998, 'status': 'Down MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '4h', 'number': 177, 'time': '2021-07-29 15:00:00', 'open': '0.02067', 'close': '0.02014', 'high': '0.02069', 'low': '0.02000', 'ma21': 0.020237619047619046, 'ma50': 0.019177399999999997, 'status': 'Down MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 66, 'time': '2021-03-26 07:00:00', 'open': '0.04575', 'close': '0.05209', 'high': '0.05276', 'low': '0.04569', 'ma21': 0.05147000000000001, 'ma50': 0.0458066, 'status': 'Up MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 67, 'time': '2021-03-27 07:00:00', 'open': '0.05210', 'close': '0.05662', 'high': '0.06079', 'low': '0.05173', 'ma21': 0.0523095238095238, 'ma50': 0.04606459999999999, 'status': 'Up MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 102, 'time': '2021-05-01 07:00:00', 'open': '0.05168', 'close': '0.05688', 'high': '0.05917', 'low': '0.05130', 'ma21': 0.05476619047619047, 'ma50': 0.060487600000000016, 'status': 'Up MA21 __ < MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 106, 'time': '2021-05-05 07:00:00', 'open': '0.04861', 'close': '0.05217', 'high': '0.05398', 'low': '0.04761', 'ma21': 0.05177238095238096, 'ma50': 0.06046340000000001, 'status': 'Up MA21 __ < MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 112, 'time': '2021-05-11 07:00:00', 'open': '0.04491', 'close': '0.04907', 'high': '0.04942', 'low': '0.04388', 'ma21': 0.04861285714285715, 'ma50': 0.05900140000000001, 'status': 'Up MA21 __ < MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 135, 'time': '2021-06-03 07:00:00', 'open': '0.02456', 'close': '0.02739', 'high': '0.02830', 'low': '0.02378', 'ma21': 0.027096190476190475, 'ma50': 0.040748000000000006, 'status': 'Up MA21 __ < MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 138, 'time': '2021-06-06 07:00:00', 'open': '0.02284', 'close': '0.02481', 'high': '0.02520', 'low': '0.02266', 'ma21': 0.02438095238095238, 'ma50': 0.03812820000000001, 'status': 'Up MA21 __ < MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 147, 'time': '2021-06-15 07:00:00', 'open': '0.02217', 'close': '0.02273', 'high': '0.02476', 'low': '0.02192', 'ma21': 0.022665238095238096, 'ma50': 0.0337104, 'status': 'Up MA21 __ < MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 149, 'time': '2021-06-17 07:00:00', 'open': '0.02208', 'close': '0.02370', 'high': '0.02542', 'low': '0.02195', 'ma21': 0.022456190476190473, 'ma50': 0.0326186, 'status': 'Up MA21 __ < MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 168, 'time': '2021-07-06 07:00:00', 'open': '0.01710', 'close': '0.01859', 'high': '0.01956', 'low': '0.01706', 'ma21': 0.01811428571428571, 'ma50': 0.0209786, 'status': 'Up MA21 __ < MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 186, 'time': '2021-07-24 07:00:00', 'open': '0.01824', 'close': '0.02107', 'high': '0.02118', 'low': '0.01793', 'ma21': 0.018948095238095236, 'ma50': 0.019324000000000004, 'status': 'Up MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 34, 'time': '2021-02-22 07:00:00', 'open': '0.04372', 'close': '0.03877', 'high': '0.04450', 'low': '0.02877', 'ma21': 0.04357857142857143, 'ma50': 0.0, 'status': 'Down MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 64, 'time': '2021-03-24 07:00:00', 'open': '0.05456', 'close': '0.04807', 'high': '0.05848', 'low': '0.04547', 'ma21': 0.05043190476190476, 'ma50': 0.04514759999999998, 'status': 'Down MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 84, 'time': '2021-04-13 07:00:00', 'open': '0.06906', 'close': '0.06717', 'high': '0.06979', 'low': '0.06536', 'ma21': 0.06889809523809522, 'ma50': 0.0551866, 'status': 'Down MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 105, 'time': '2021-05-04 07:00:00', 'open': '0.05519', 'close': '0.04861', 'high': '0.05531', 'low': '0.04800', 'ma21': 0.052397142857142864, 'ma50': 0.0605334, 'status': 'Down MA21 __ < MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 108, 'time': '2021-05-07 07:00:00', 'open': '0.05110', 'close': '0.04965', 'high': '0.05284', 'low': '0.04825', 'ma21': 0.05009190476190476, 'ma50': 0.06018840000000001, 'status': 'Down MA21 __ < MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 111, 'time': '2021-05-10 07:00:00', 'open': '0.05073', 'close': '0.04490', 'high': '0.05475', 'low': '0.04110', 'ma21': 0.048819047619047616, 'ma50': 0.059206400000000006, 'status': 'Down MA21 __ < MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 113, 'time': '2021-05-12 07:00:00', 'open': '0.04907', 'close': '0.04247', 'high': '0.05274', 'low': '0.04152', 'ma21': 0.048388571428571434, 'ma50': 0.05875980000000001, 'status': 'Down MA21 __ < MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 136, 'time': '2021-06-04 07:00:00', 'open': '0.02741', 'close': '0.02380', 'high': '0.02745', 'low': '0.02298', 'ma21': 0.026019999999999995, 'ma50': 0.039847, 'status': 'Down MA21 __ < MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 139, 'time': '2021-06-07 07:00:00', 'open': '0.02482', 'close': '0.02202', 'high': '0.02538', 'low': '0.02163', 'ma21': 0.02365666666666667, 'ma50': 0.0374316, 'status': 'Down MA21 __ < MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 148, 'time': '2021-06-16 07:00:00', 'open': '0.02273', 'close': '0.02207', 'high': '0.02413', 'low': '0.02173', 'ma21': 0.022478095238095238, 'ma50': 0.0331638, 'status': 'Down MA21 __ < MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 150, 'time': '2021-06-18 07:00:00', 'open': '0.02370', 'close': '0.02180', 'high': '0.02423', 'low': '0.02081', 'ma21': 0.022489047619047613, 'ma50': 0.032056, 'status': 'Down MA21 __ < MA50'}
{'name': 'AKROUSDT', 'frame': '1d', 'number': 178, 'time': '2021-07-16 07:00:00', 'open': '0.02053', 'close': '0.01779', 'high': '0.02123', 'low': '0.01763', 'ma21': 0.018733809523809524, 'ma50': 0.020211400000000004, 'status': 'Down MA21 __ < MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 27, 'time': '2021-07-26 06:00:00', 'open': '387.18', 'close': '391.00', 'high': '391.40', 'low': '384.20', 'ma21': 390.33523809523814, 'ma50': 0.0, 'status': 'Up MA21 __ > MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 43, 'time': '2021-07-26 22:00:00', 'open': '410.93', 'close': '416.88', 'high': '419.35', 'low': '408.72', 'ma21': 411.9161904761905, 'ma50': 0.0, 'status': 'Up MA21 __ > MA50'}
